id,Target
1,9.815826
2,14.957968
3,6.9306355
4,10.811393
5,9.95525
6,10.262007
7,10.237747
8,8.567408
9,10.011574
10,9.583475
11,10.927509
12,8.177675
13,11.207693
14,8.92885
15,13.407394
16,13.677544
17,14.3173485
18,7.129872
19,9.014555
20,10.116415
21,8.679788
22,9.378946
23,9.383727
24,8.691758
25,12.796894
26,7.536461
27,10.054229
28,16.023142
29,10.096131
30,10.907493
31,6.7478375
32,10.358678
33,7.405054
34,10.781372
35,10.828586
36,8.118604
37,9.874204
38,9.667919
39,11.353916
40,9.190451
41,11.426111
42,9.190648
43,7.8865414
44,13.797842
45,7.1770015
46,10.242933
47,7.814095
48,10.378117
49,10.853437
50,8.707658
51,10.266127
52,10.120081
53,12.689525
54,10.3818035
55,9.145962
56,9.897305
57,11.239175
58,9.832233
59,10.56121
60,7.351111
61,11.70121
62,13.33799
63,7.3949027
64,15.21674
65,11.449875
66,8.832738
67,8.769914
68,9.086103
69,10.994924
70,8.8904505
71,9.264699
72,9.623702
73,8.143922
74,8.938443
75,9.847197
76,7.8210106
77,12.764879
78,9.127521
79,9.264682
80,8.841865
81,11.112343
82,10.893031
83,10.619091
84,7.376879
85,10.195663
86,6.0071545
87,10.535453
88,8.038401
89,6.8697505
90,10.963822
91,12.091389
92,9.310931
93,9.567881
94,11.775807
95,9.327817
96,10.908741
97,10.365775
98,11.2045765
99,8.96675
100,9.204508
101,11.729653
102,10.692766
103,13.44974
104,9.532541
105,11.755232
106,7.1565433
107,11.242586
108,8.705596
109,8.271947
110,9.886348
111,9.819032
112,12.244129
113,18.280653
114,9.520711
115,8.72845
116,9.80479
117,9.322703
118,7.9511642
119,8.898612
120,11.360048
121,9.268929
122,13.057943
123,11.781764
124,7.8339276
125,7.716605
126,12.187363
127,11.919472
128,13.152141
129,13.310945
130,11.789094
131,7.713177
132,9.144705
133,6.9423027
134,9.713162
135,10.621225
136,14.203776
137,8.480451
138,8.711362
139,8.028063
140,8.911716
141,10.002296
142,7.6591134
143,11.01086
144,11.469518
145,10.206199
146,10.406971
147,11.082642
148,9.970542
149,5.6219707
150,9.736747
151,11.751689
152,7.508965
153,7.2046494
154,13.062691
155,10.632229
156,7.6844716
157,10.867156
158,11.124196
159,7.7211533
160,9.391614
161,13.597441
162,7.2868595
163,9.033037
164,12.54116
165,10.612896
166,7.370994
167,7.6027536
168,14.325621
169,10.075404
170,13.71277
171,7.0785933
172,9.804762
173,12.491311
174,11.321853
175,7.5811768
176,9.954564
177,8.073637
178,9.393865
179,13.911569
180,10.742899
181,8.1698675
182,9.160702
183,9.798645
184,10.8827305
185,9.424952
186,10.807098
187,8.240336
188,10.303043
189,10.214701
190,13.544016
191,9.122295
192,10.274458
193,8.82837
194,7.599049
195,12.656495
196,7.7537117
197,10.185086
198,8.629051
199,10.853037
200,8.579858
201,8.266371
202,11.23084
